"date" "month" "week" "day" "year" "FirmEnergy" "NonFirmEnergy" "ColFallsFlow" "LowerGraniteFlow" "VernitaBarFlow" "McNaryFlow" "GCRec" "DallesFlood" "IHNav" "BonnevillFlow" "ExtraSpace" "FirmEnergySales" "NonFirmSpotSales" "TotalSysEnergy"
1980-01-13 1 24 13 1980 251395.330572242 1009169.82 0 0 0 0 11.8393183221458 0 69780.6172468417 0 9524960.21203542 NA NA 2022912.03747576
1980-01-20 1 25 20 1980 29881.5310963048 1009169.82 0 0 0 0 11.8393183221458 0 61686.5763705027 0 9638660.12574705 NA NA 2244425.8369517
1980-01-27 1 26 27 1980 120570.902106197 1009169.82 0 0 0 0 11.8393183221458 0 60129.503545345 0 10077391.5898654 NA NA 2153736.4659418
1980-02-03 2 27 3 1980 164877.645887392 1021877.1 0 0 0 0 11.8393183221458 0 67753.5475820578 0 10428677.690153 NA NA 2109429.72216061
1980-02-10 2 28 10 1980 0 1020881.25811795 0 0 0 0 11.8393183221458 0 67751.2476912424 0 10762240.3083124 NA NA 2188684.55388205
1980-02-17 2 29 17 1980 0 940175.895206918 0 0 0 0 16.9818019471313 0 67284.7708602731 0 11203656.1549833 NA NA 2199499.87679308
1980-02-24 2 30 24 1980 0 661299.93917173 0 0 0 0 22.1003196441279 0 41092.5844852892 0 11694591.2643213 NA NA 2478375.83282827
1980-03-02 3 31 2 1980 0 831734.422538347 0 0 0 0 27.6131307362839 0 9470.30742510904 0 12185750.1380327 NA NA 2307941.34946165
1980-03-09 3 32 9 1980 0 682855.477259757 2068.42875280985 0 0 0 22.617937386636 0 28091.1999219988 0 11459721.0559957 NA NA 2270669.07074024
1980-03-16 3 33 16 1980 0 867530.638436404 2413.04658226751 0 0 0 21.5554871877928 0 42701.5068807649 0 10580315.4066959 NA NA 2085993.9095636
1980-03-23 3 34 23 1980 0 991764.032935553 2401.10876420665 0 0 0 21.1130524024654 0 46587.9076107994 0 9839858.26565688 NA NA 1983998.25506445
1980-03-30 3 35 30 1980 0 1074117.09697576 2391.17089855329 0 0 0 20.7284840721175 0 49978.4634476973 0 9186703.63910673 NA NA 1901645.19102424
1980-04-06 4 36 6 1980 0 1166383.06313407 2502.2087618867 0 0 0 20.2217917536664 0 56493.8393480531 0 17894097.7357286 NA NA 1739672.39686593
1980-04-13 4 37 13 1980 0 1026587.86325474 2384.48033440318 53564.0948155939 43718.3115787786 0 20.0564781665819 0 53918.2203862857 0 17826108.2508362 NA NA 1879467.59674526
1980-04-20 4 38 20 1980 0 887090.844599265 0 13827.5421956493 41759.0292802452 71556.6374317157 28.0048284977131 0 19313.4435271548 0 18468976.9486505 NA NA 2199582.87140074
1980-04-27 4 39 27 1980 0 90850.6814799588 0 0 8178.58697128507 7526.9256994235 36.619614165922 0 0 0 18593480.3626149 NA NA 2995823.03452004
1980-05-04 5 40 4 1980 0 0 0 0 0 0 44.9654564492132 0 0 0 19218476.2587116 NA NA 4094885.16566392
1980-05-11 5 41 11 1980 0 0 0 0 0 0 48 0 0 0 17482475.1968904 NA NA 4182985.01211845
1980-05-18 5 42 18 1980 0 0 0 0 0 0 42.305911597643 0 0 0 19427520.0291226 NA NA 3994350.95991185
1980-05-25 5 43 25 1980 0 1036306.77964533 0 0 55142.0801871707 60649.0740305493 33.0771992822888 0 0 0 17924549.1004817 NA NA 2313177.74835467
1980-06-01 6 44 1 1980 0 977448.166091125 0 0 70701.1878295197 78280.5004614823 16.7688468680167 0 0 0 15401848.1654986 NA NA 2372036.36190887
1980-06-08 6 45 8 1980 0 0 0 0 0 0 0 0 0 0 11963566.4800318 NA NA 3632993.15293604
1980-06-15 6 46 15 1980 0 390088.686430506 0 0 27537.6181083454 18572.0182687408 0 0 0 0 10447040.4652248 NA NA 2758602.00556949
1980-06-22 6 47 22 1980 0 0 0 0 6353.72099707567 5219.40469051205 0 0 0 0 8635630.62253886 NA NA 3160726.64685309
1980-06-29 6 48 29 1980 0 420943.165592621 0 0 16501.6793045011 21509.689387922 0 0 15371.0267453132 0 7132460.75711989 NA NA 2727747.52640738
1980-07-06 7 49 6 1980 0 0 0 0 0 0 0 0 21539.578939413 0 5824697.80381386 NA NA 3105392.05960407
1980-07-13 7 50 13 1980 0 410893.191110676 0 0 0 2986.52725986636 0 0 14782.9628783006 0 5301801.73732544 NA NA 2541372.48888932
1980-07-20 7 51 20 1980 0 258556.351377305 0 0 0 12802.0330760031 0 0 35675.8176236082 0 4761901.7569823 NA NA 2693709.32862269
1980-07-27 7 52 27 1980 0 746339.025598848 0 584.858653179945 0 31520.4243929289 0 0 48624.9683173027 0 4458109.37102 NA NA 2205926.65440115
1980-08-03 8 1 3 1980 0 620446.931671328 0 2998.55171136367 0 44385.4702013404 0 0 52665.8398563865 0 4257554.91455186 NA NA 2206115.59232867
1980-08-10 8 2 10 1980 185447.865090886 903275.82 0 7434.29473321344 0 87976.5659138695 0 0 57596.060264813 0 4433498.26673249 NA NA 1735915.55220511
1980-08-17 8 3 17 1980 0 781394.934526983 0 10842.2558559604 0 55354.1372217418 0 0 61015.8705401448 0 4213136.8138477 NA NA 2045167.58947302
1980-08-24 8 4 24 1980 12168.8467799004 903275.82 0 7052.16364166106 0 84347.2495198057 0 0 58432.3540054466 0 4473586.3830929 NA NA 1867555.1156521
1980-08-31 8 5 31 1980 0 850266.737993172 0 10871.4974109715 0 58708.416247194 0 0 59886.6180205802 0 4495565.04838224 NA NA 1934614.65000683
1980-09-07 9 6 7 1980 201219.830697932 987991.02 0 0 12353.6770644214 0 0 0 63462.4609214577 0 4616860.29186325 NA NA 1537723.11767007
1980-09-14 9 7 14 1980 83083.327760878 987991.02 0 0 0 0 0 0 62636.5501015749 0 4659369.99562048 NA NA 1655859.62060712
1980-09-21 9 8 21 1980 0 968597.519094859 0 0 8341.89220493873 0 0 0 43313.6516804964 0 4750500.08068736 NA NA 1760077.13290514
1980-09-28 9 9 28 1980 0 958609.257299269 0 0 8653.68424303366 0 0 0 43877.3995737968 0 4860131.31845127 NA NA 1770065.39470073
1980-10-05 10 10 5 1980 112843.401990979 1124594.28 1992.20014225355 0 14364.440488977 0 0 0 69651.4587717494 0 4560436.14805172 NA NA 1513078.16888902
1980-10-12 10 11 12 1980 0 1115575.22236965 2071.886777294 0 818.067883110867 0 0 0 72800.6507098048 0 4360474.0713297 NA NA 1636568.17763035
1980-10-19 10 12 19 1980 25238.841723511 1124594.28 1534.75029743605 0 13400.8001467308 0 0 0 66879.5070084377 0 4369477.63452503 NA NA 1600682.72915649
1980-10-26 10 13 26 1980 0 1051889.92491209 1446.98956870425 0 7230.60299370193 0 0 0 64730.8917740503 0 4398368.35833085 NA NA 1700253.47508791
1980-11-02 11 14 2 1980 0 1009722.24385106 1319.95867613673 0 3907.11501354295 0 0 0 47923.7020655688 0 4459797.08963599 NA NA 1819723.77614894
1980-11-09 11 15 9 1980 0 1132836.22419267 0 0 0 0 0 0 79744.2740110833 0 4575108.79417243 NA NA 2032043.69980733
1980-11-16 11 16 16 1980 0 670686.743932813 0 0 0 0 0 0 50886.5873941811 0 5085263.49243841 NA NA 2397829.64006719
1980-11-23 11 17 23 1980 0 906592.489093313 0 0 0 0 0 0 75308.4149779884 0 5111462.54366878 NA NA 2161923.89490669
1980-11-30 11 18 30 1980 0 680123.691431207 0 0 0 0 0 0 59209.4074832001 0 5520745.56139554 NA NA 2280380.81256879
1980-12-07 12 19 7 1980 0 285254.492735553 0 0 0 0 0 0 74425.3179568565 0 5454371.96880869 NA NA 2998775.01926445
1980-12-14 12 20 14 1980 0 369065.213249954 0 0 0 0 0 0 68220.2634948765 0 6114745.57127497 NA NA 2914964.29875005
1980-12-21 12 21 21 1980 0 564083.07965309 0 0 0 0 0 0 74370.6804002323 0 6612664.41382085 NA NA 2719946.43234691
1980-12-28 12 22 28 1980 0 451874.725585595 0 0 0 0 0 0 59381.7617109108 0 7096504.58756588 NA NA 2832154.7864144
1981-01-04 1 23 4 1981 0 0 0 0 0 0 0 0 28992.6202601736 0 7081468.01487549 NA NA 3472419.20521107
1981-01-11 1 24 11 1981 0 0 0 0 0 0 0 0 47132.7861565593 0 6532780.32300372 NA NA 3651271.12446237
1981-01-18 1 25 18 1981 0 0 0 0 0 0 1.9356941756339 0 51926.7820589243 0 6829447.23478096 NA NA 3835249.75934701
1981-01-25 1 26 25 1981 0 271183.783163468 0 0 0 0 9.81755319179024 0 57371.6135450332 0 8095296.95247476 NA NA 3014569.98883653
1981-02-01 2 27 1 1981 0 366358.881053619 0 0 0 0 11.8393183221458 0 45992.1307336702 0 8639916.0494051 NA NA 2932102.17094638
1981-02-08 2 28 8 1981 0 116113.647949152 0 0 0 0 11.8393183221458 0 59060.6336030085 0 8698946.89914109 NA NA 3093452.16405085
1981-02-15 2 29 15 1981 0 311589.438429747 0 0 0 0 16.9818019471313 0 62903.884120447 0 8850652.71414535 NA NA 2828086.33357025
1981-02-22 2 30 22 1981 0 0 0 0 0 0 22.1003196441279 0 30584.1461531837 0 8969463.11352148 NA NA 3283881.16776216
1981-03-01 3 31 1 1981 0 0 0 0 0 0 27.6131307362839 0 9397.77840255489 0 8663646.31106107 NA NA 3604447.66708627
1981-03-08 3 32 8 1981 0 0 0 0 0 0 22.9093389567197 0 43544.2132851583 0 7362814.76991183 NA NA 3396419.47201799
1981-03-15 3 33 15 1981 0 454748.083974607 0 0 0 0 26.5986832745125 0 50520.4705227563 0 6889510.94056416 NA NA 2498776.46402539
1981-03-22 3 34 22 1981 0 418021.189817372 0 0 0 0 26.0925200645615 0 35688.4746128623 0 6072723.23026258 NA NA 2557741.09818263
1981-03-29 3 35 29 1981 0 409859.654832035 0 0 0 0 25.6800829109618 0 40787.7215395143 0 4980153.62928586 NA NA 2565902.63316796
1981-04-05 4 36 5 1981 0 738991.87608293 0 0 0 0 25.0998602333368 0 35635.4008014583 0 13519087.9623674 NA NA 2167063.58391707
1981-04-12 4 37 12 1981 0 561096.652329833 0 51146.1478333866 18452.0216065521 0 24.9187784280164 0 50166.5714329047 0 12930121.9416553 NA NA 2344958.80767017
1981-04-19 4 38 19 1981 0 1112438.24966159 0 46742.077830144 43973.7762589956 111274.553785863 32.6911212296764 0 50900.2940646088 0 13277229.739733 NA NA 1974235.46633841
1981-04-26 4 39 26 1981 0 865718.347655217 0 5569.67846576594 51314.9505068785 102752.761505061 40.4889254210889 0 19566.9835979005 0 13276208.288004 NA NA 2220955.36834478
1981-05-03 5 40 3 1981 0 0 0 0 0 0 48.9565522346668 0 0 0 18688547.0644921 NA NA 3489518.79590492
1981-05-10 5 41 10 1981 0 0 0 0 0 0 48.9565522346668 0 0 0 17469654.3137635 NA NA 3939272.26012451
1981-05-17 5 42 17 1981 0 633163.957159223 0 1202.96100608115 17930.3007690582 39273.8929503608 48.9368765438637 0 5991.93827231374 0 20744114.2182927 NA NA 2716320.57084078
1981-05-24 5 43 24 1981 0 483938.428089205 0 0 5712.50678297202 63784.6239945342 45.5995157682844 0 11132.2191387262 0 19810395.2947178 NA NA 2865546.0999108
1981-05-31 5 44 31 1981 0 524474.139040387 0 0 33116.3458640774 58891.0908558605 42.7920380233174 0 0 0 17926162.2683642 NA NA 2825010.38895961
1981-06-07 6 45 7 1981 0 0 0 0 0 0 12.711884966981 0 0 0 13654954.3523047 NA NA 3643007.78732236
1981-06-14 6 46 14 1981 0 0 0 0 0 0 0.104978450405952 0 0 0 11087568.6563699 NA NA 4056221.4694805
1981-06-21 6 47 21 1981 0 0 0 0 0 0 0.462802074759793 0 0 0 9200559.64645311 NA NA 4001544.76370359
1981-06-28 6 48 28 1981 0 0 0 0 0 0 0 0 0 0 7445798.25879417 NA NA 3955631.68925855
1981-07-05 7 49 5 1981 0 0 0 0 0 0 0 0 27377.8500624059 0 5768643.30410296 NA NA 3608377.37438857
1981-07-12 7 50 12 1981 0 0 0 0 0 0 0 0 31402.7532705412 0 4598371.56212585 NA NA 3759721.17849032
1981-07-19 7 51 19 1981 0 0 0 0 0 0 0 0 44477.831093256 0 3373943.01575007 NA NA 3654340.82420645
1981-07-26 7 52 26 1981 0 0 0 8893.10099236518 0 0 0 0 57781.724066265 0 2670387.05362445 NA NA 3262981.30916064
1981-08-02 8 1 2 1981 0 0 0 12321.2306816305 0 0 0 0 59126.3409984998 0 2207169.43796986 NA NA 3317626.64402356
1981-08-09 8 2 9 1981 0 0 0 17559.5298523224 0 0 0 0 63174.4382808144 0 1987124.68675336 NA NA 3180244.56958008
1981-08-16 8 3 16 1981 0 409301.119040026 0 20198.0908813173 0 42544.9762854339 0 0 65972.6763112276 0 1925494.81884383 NA NA 2417261.40495997
1981-08-23 8 4 23 1981 0 25764.4454315203 0 21214.895283352 0 38945.078751039 0 0 67042.7217921471 0 1915541.42303552 NA NA 2759116.94256848
1981-08-30 8 5 30 1981 0 245231.048436243 0 22632.2746697219 0 43707.5921632946 0 0 68127.3451445675 0 2241786 NA NA 2539650.33956376
1981-09-06 9 6 6 1981 0 397560.261267422 0 0 0 0 0 0 66426.6321257534 0 2599771 NA NA 2331114.39073258
1981-09-13 9 7 13 1981 0 495993.255381377 0 0 0 0 0 0 67015.6810168457 0 2945739 NA NA 2232681.39661862
1981-09-20 9 8 20 1981 0 693400.671304218 0 0 0 0 0 0 68592.4907912019 0 3258345 NA NA 2035273.98069578
1981-09-27 9 9 27 1981 0 764344.648591837 0 0 0 0 0 0 64789.7484390116 0 3761087.48120724 NA NA 1964330.00340816
1981-10-04 10 10 4 1981 0 801518.813038727 482.110162788919 0 0 0 0 0 63993.5368509274 0 3761281.45685466 NA NA 1950624.58696127
1981-10-11 10 11 11 1981 0 672703.541856355 1475.39200540071 0 0 0 0 0 68768.8787372945 0 3673740.25232588 NA NA 2079439.85814365
1981-10-18 10 12 18 1981 0 623848.912954916 1635.75458503209 0 0 0 0 0 57279.4930241819 0 3609671.18199632 NA NA 2128294.48704508
1981-10-25 10 13 25 1981 0 819963.601067445 1822.39030346152 0 0 0 0 0 63190.2282646324 0 3566950.61448173 NA NA 1932179.79893255
1981-11-01 11 14 1 1981 0 937960.433303537 1633.80347337472 0 2557.8138813027 0 0 0 50840.9323821134 0 3747502.5130496 NA NA 1891485.58669646
1981-11-08 11 15 8 1981 0 1009129.5103671 0 0 0 0 0 0 82383.8993223208 0 3880788.80493423 NA NA 2155750.4136329
1981-11-15 11 16 15 1981 0 1083011.88418013 0 0 0 0 0 0 88486.8865586236 0 4335613.19067318 NA NA 1985504.49981987
1981-11-22 11 17 22 1981 0 709131.471996674 0 0 0 0 0 0 63853.2223057567 0 4717870.41969609 NA NA 2359384.91200333
1981-11-29 11 18 29 1981 0 559459.061445251 0 0 0 0 0 0 47763.3304571485 0 5128598.01950507 NA NA 2401045.44255475
1981-12-06 12 19 6 1981 0 534145.074602493 0 0 0 0 0 0 68821.0679581206 0 4714678.38757875 NA NA 2749884.43739751
1981-12-13 12 20 13 1981 0 431530.786416587 0 0 0 0 0 0 63903.390079569 0 4889683.41029452 NA NA 2852498.72558341
1981-12-20 12 21 20 1981 0 630064.999055667 0 0 0 0 0 0 63441.1048631885 0 4884001.88849763 NA NA 2653964.51294433
1981-12-27 12 22 27 1981 0 591149.788075549 0 0 0 0 0 0 38911.807456066 0 4657956.76467533 NA NA 2692879.72392445
1982-01-03 1 23 3 1982 0 0 0 0 0 0 0 0 47324.265049813 0 4469175.69196761 NA NA 3435835.46494639
1982-01-10 1 24 10 1982 0 0 0 0 0 0 1.8118280223473 0 56126.6650101144 0 4998932.85095684 NA NA 3521187.77602163
1982-01-17 1 25 17 1982 0 0 0 0 0 0 8.76881813178329 0 52185.1790217424 0 5872296.28858864 NA NA 3622857.94502003
1982-01-24 1 26 24 1982 0 606597.291271974 0 0 0 0 11.8393183221458 0 53709.5687159089 0 6869049.82435252 NA NA 2679156.48072803
1982-01-31 1 27 31 1982 0 876247.031456916 0 0 0 0 11.8393183221458 0 55002.8749204565 0 7117228.89694316 NA NA 2422214.02054308
1982-02-07 2 28 7 1982 0 69692.3925515835 562.320914682066 0 0 0 11.8393183221458 0 58585.2738151509 0 5990458.04817528 NA NA 3139873.41944842
1982-02-14 2 29 14 1982 0 288586.504120178 0 0 0 0 16.7704332363473 0 59558.1694785892 0 5770303.425718 NA NA 2851089.26787982
1982-02-21 2 30 21 1982 0 0 0 0 0 0 22.1003196441279 0 13963.6586301162 0 5328138.1298479 NA NA 3210462.53888529
1982-02-28 2 31 28 1982 0 0 1028.9971977778 0 0 0 27.6131307362839 0 0 0 4027872.00946365 NA NA 3410484.95169816
1982-03-07 3 32 7 1982 0 0 1636.67473767911 0 0 0 22.8209470315801 0 8029.67542251064 0 1878376.73638036 NA NA 3070898.23189614
1982-03-14 3 33 14 1982 0 0 1827.19466561194 0 0 0 26.5026640308583 0 6925.82748761745 0 456020.563218288 NA NA 3656910.89327201
1982-03-21 3 34 21 1982 0 0 1327.49100959834 0 0 0 34.1578576311551 0 0 0 0 NA NA 3797678.7024135
1982-03-28 3 35 28 1982 0 0 923.762234793785 0 0 0 43.0748239263871 0 0 0 0 NA NA 3633629.35633827
1982-04-04 4 36 4 1982 0 78542.2036942642 0 0 0 0 52.6970721568966 0 0 0 14443933.5928692 NA NA 2827513.25630574
1982-04-11 4 37 11 1982 0 359884.292050714 0 11898.8070128171 33722.9978884787 0 57.1632491001076 0 12753.1516112903 0 14288206.2781765 NA NA 2546171.16794929
1982-04-18 4 38 18 1982 0 0 0 0 18713.99059554 18783.5790495576 61.8952504831691 0 0 0 15899452.6805184 NA NA 3117705.33564667
1982-04-25 4 39 25 1982 0 45664.1882202402 0 0 6846.77071994801 0 66.9539685251668 0 0 0 16215577.8666928 NA NA 3041009.52777976
1982-05-02 5 40 2 1982 0 932701.674940307 0 518.117449509402 40120.4688388028 79744.9510195162 72 0 20725.4734134314 0 20655151.1362153 NA NA 2416782.85305969
1982-05-09 5 41 9 1982 0 0 0 0 0 0 72 0 0 0 19497228.4046466 NA NA 3770042.93491014
1982-05-16 5 42 16 1982 0 716048.698999678 0 0 63082.600882098 0 72 0 0 0 23799636.8084516 NA NA 2633435.82900032
1982-05-23 5 43 23 1982 0 1172123.3980774 0 0 92913.3306834626 62359.2960474922 36.8540427414716 0 0 0 22130571.8109919 NA NA 2177361.1299226
1982-05-30 5 44 30 1982 0 0 0 0 0 0 19.7121778678634 0 0 0 18820445.8838359 NA NA 4651526.80499886
1982-06-06 6 45 6 1982 0 0 0 0 0 0 42.0213595360824 0 0 0 17762703.059116 NA NA 4122270.29160111
1982-06-13 6 46 13 1982 0 0 0 0 0 0 22.2017940151095 0 0 0 15065929.1913627 NA NA 4184323.68069517
1982-06-20 6 47 20 1982 0 0 0 0 0 0 10.9987696568492 0 0 0 12723429.2396437 NA NA 4111039.71496593
1982-06-27 6 48 27 1982 0 0 0 0 0 0 4.81316212121419 0 0 0 9639435.94040857 NA NA 4358754.73777792
1982-07-04 7 49 4 1982 0 0 0 0 0 0 0 0 0 0 5340971.05723323 NA NA 4919195.79400427
1982-07-11 7 50 11 1982 0 0 0 0 0 0 0 0 0 0 3298099.35471852 NA NA 4818455.93374385
1982-07-18 7 51 18 1982 0 0 0 0 0 0 0 0 0 0 1923156.73675341 NA NA 4194560.30456431
1982-07-25 7 52 25 1982 0 0 0 0 0 0 0 0 16795.221617228 0 1338405.90804628 NA NA 3744902.96707212
1982-08-01 8 1 1 1982 0 0 0 0 0 0 0 0 30967.62321984 0 997643.610566817 NA NA 3638470.68059792
1982-08-08 8 2 8 1982 0 0 0 0 0 0 0 0 37470.8082234571 0 1186223 NA NA 3868122.21433535
1982-08-15 8 3 15 1982 0 0 0 3557.31503330696 0 0 0 0 47899.132890068 0 1535012 NA NA 3434259.80867999
1982-08-22 8 4 22 1982 0 0 0 9636.67464997882 0 0 0 0 54001.2235969242 0 1883803 NA NA 3439461.8950228
1982-08-29 8 5 29 1982 0 218430.446428587 0 12879.3972262692 0 28400.9902593352 0 0 57729.4153310289 0 2232594 NA NA 2566450.94157141
1982-09-05 9 6 5 1982 0 435173.509037051 0 0 0 0 0 0 57416.0488029181 0 2599771 NA NA 2293501.14296295
1982-09-12 9 7 12 1982 0 157093.112257517 0 0 0 0 0 0 54472.9248351782 0 2945739 NA NA 2571581.53974248
1982-09-19 9 8 19 1982 0 0 0 0 0 0 0 0 52821.602317209 0 3258345 NA NA 2831404.59206825
1982-09-26 9 9 26 1982 0 512756.170619798 0 0 0 0 0 0 41974.9372107036 0 3619963 NA NA 2215918.4813802
1982-10-03 10 10 3 1982 0 504935.783115292 0 0 0 0 0 0 50929.1355105804 0 3598749.38998925 NA NA 2247207.61688471
1982-10-10 10 11 10 1982 0 529379.680221395 993.01365819766 0 0 0 0 0 45269.0572729001 0 3478103.28529514 NA NA 2222763.7197786
1982-10-17 10 12 17 1982 0 779190.397050625 1433.2202619268 0 0 0 0 0 56363.758943653 0 3356926.95892323 NA NA 1972953.00294937
1982-10-24 10 13 24 1982 0 785259.315497049 1162.20900324446 0 0 0 0 0 63744.3002056489 0 3376335.54322544 NA NA 1966884.08450295
1982-10-31 10 14 31 1982 0 627353.287679776 303.622108902603 0 0 0 0 0 34719.4467597254 0 3502615.46605003 NA NA 2202092.73232022
1982-11-07 11 15 7 1982 0 805241.575844483 0 0 0 0 0 0 52006.1354789617 0 3458821.12677495 NA NA 2359638.34815552
1982-11-14 11 16 14 1982 0 711139.960476739 0 0 0 0 0 0 67302.0475317952 0 3496693.08875443 NA NA 2357376.42352326
1982-11-21 11 17 21 1982 0 755482.933465656 0 0 0 0 0 0 72705.6026761222 0 4043128.99476445 NA NA 2313033.45053434
1982-11-28 11 18 28 1982 0 518252.745704238 0 0 0 0 0 0 47645.47149456 0 4586617.17437429 NA NA 2442251.75829576
1982-12-05 12 19 5 1982 0 352072.768668716 0 0 0 0 0 0 67782.821944775 0 4242763.13431377 NA NA 2931956.74333128
1982-12-12 12 20 12 1982 0 408070.578036081 0 0 0 0 0 0 59200.3587480764 0 4627014.92782541 NA NA 2875958.93396392
1982-12-19 12 21 19 1982 0 604815.174668743 0 0 0 0 0 0 66203.3476236979 0 4727580.841097 NA NA 2679214.33733126
1982-12-26 12 22 26 1982 0 551014.122110861 0 0 0 0 0 0 51540.5938877382 0 4813816.89141309 NA NA 2733015.38988914
1983-01-02 1 23 2 1983 0 324342.886688445 0 0 0 0 0 0 48774.8937526071 0 5039308.35567355 NA NA 2961410.88531156
1983-01-09 1 24 9 1983 0 0 0 0 0 0 3.25760115237608 0 58020.2642985974 0 5412236.13278415 NA NA 3434419.86365423
1983-01-16 1 25 16 1983 0 0 0 0 0 0 9.43526093131345 0 39708.6352030183 0 6325521.74064634 NA NA 3542613.36703933
1983-01-23 1 26 23 1983 0 0 0 0 0 0 11.0988862042348 0 40995.638873055 0 6948885.84755056 NA NA 3772247.01263554
1983-01-30 1 27 30 1983 0 589073.778340648 0 0 0 0 11.8393183221458 0 48366.0773995123 0 8001449.24237588 NA NA 2709387.27365935
1983-02-06 2 28 6 1983 0 87770.2758483074 0 0 0 0 11.8393183221456 0 56594.0340266433 0 7240885.13451093 NA NA 3121795.53615169
1983-02-13 2 29 13 1983 0 0 0 0 0 0 15.6990504638607 0 50633.1345542849 0 7030771.36537563 NA NA 3261234.30897575
1983-02-20 2 30 20 1983 0 305969.002694726 0 0 0 0 22.1003196441279 0 35024.0726749895 0 7151482.48395932 NA NA 2833706.76930527
1983-02-27 2 31 27 1983 0 41193.5975128295 0 0 0 0 27.6131307362839 0 8634.87887925118 0 6480297.69876567 NA NA 3098482.17448717
1983-03-06 3 32 6 1983 0 0 0 0 0 0 33.3301546436078 0 4279.566176444 0 5610641.91471905 NA NA 3002843.72625816
1983-03-13 3 33 13 1983 0 0 0 0 0 0 38.3000569160615 0 0 0 4433256.39330836 NA NA 3356898.92857402
1983-03-20 3 34 20 1983 0 0 0 0 0 0 39.4415969387721 0 0 0 3155074.17145972 NA NA 3214132.91053448
1983-03-27 3 35 27 1983 0 0 0 0 0 0 33.6262676004274 0 0 0 1220819.2102234 NA NA 3952612.05896174
